image_name,object_id,x_center,y_center,width,height,image_area,area,mass
20231211_131331,5,0.70703125,0.3046875,0.80078125,0.46484375,5494,1062.63198417522,
20231211_131331,8,0.533203125,0.6484375,0.740234375,0.8125,7770,1502.84865617791,
20231211_131417,8,0.2421875,0.609375,0.435546875,0.787109375,7612,1682.52820739892,
20231211_131417,2,0.271484375,0.21875,0.494140625,0.451171875,11889,2627.90040170333,
20231211_131417,17,0.57421875,0.255859375,0.830078125,0.51171875,11790,2606.01780941057,
20231211_131417,5,0.62890625,0.6015625,0.80078125,0.736328125,5611,1240.23459954222,
20231211_131457,8,0.283203125,0.193359375,0.486328125,0.337890625,7537,1601.28574121167,
20231211_131457,2,0.6015625,0.318359375,0.767578125,0.5859375,12064,2563.07697783967,
20231211_131457,5,0.16796875,0.501953125,0.2734375,0.662109375,5446,1157.03889433976,
20231211_131457,17,0.30859375,0.677734375,0.623046875,0.85546875,11781,2502.95174701004,
20231211_131538,17,0.17578125,0.251953125,0.3828125,0.5390625,11684,2130.28031847795,
20231211_131538,5,0.46875,0.171875,0.626953125,0.328125,5308,967.778836912099,
20231211_131538,8,0.671875,0.45703125,0.796875,0.658203125,7712,1406.08711195669,
20231211_131538,2,0.271484375,0.6328125,0.55078125,0.8046875,12974,2365.47901848108,
20231211_131657,8,0.494140625,0.23828125,0.68359375,0.38671875,7016,1587.13207317087,
20231211_131657,2,0.69140625,0.474609375,0.841796875,0.74609375,10547,2385.90107977953,
20231211_131657,5,0.396484375,0.740234375,0.548828125,0.857421875,5379,1216.8163371702,
20231211_131657,17,0.205078125,0.375,0.35546875,0.67578125,10131,2291.79518718559,
20231211_131709,5,0.390625,0.1640625,0.546875,0.26953125,5751,1120.91541493551,
20231211_131709,2,0.15625,0.328125,0.287109375,0.609375,10812,2107.34436902848,
20231211_131709,17,0.646484375,0.283203125,0.818359375,0.599609375,11191,2181.21446853475,
20231211_131709,8,0.3359375,0.6640625,0.533203125,0.80078125,8041,1567.25453860137,
20231211_131725,17,0.13671875,0.26171875,0.326171875,0.591796875,12409,2433.80122914255,
20231211_131725,8,0.501953125,0.146484375,0.70703125,0.328125,8944,1754.20406104045,
20231211_131725,2,0.671875,0.43359375,0.849609375,0.71875,11859,2325.92866277714,
20231211_131725,5,0.337890625,0.68359375,0.509765625,0.818359375,6183,1212.68377788608,
20231211_131812,5,0.22265625,0.259765625,0.3515625,0.4296875,5277,1168.84153908046,
20231211_131812,17,0.48828125,0.1640625,0.72265625,0.41796875,10824,2397.48736384441,
20231211_131812,8,0.619140625,0.498046875,0.802734375,0.6875,8671,1920.60355985725,
20231211_131812,2,0.2421875,0.595703125,0.49609375,0.787109375,10235,2267.02542211267,
20231211_131838,2,0.19140625,0.220703125,0.40625,0.462890625,10600,2171.23807084906,
20231211_131838,5,0.576171875,0.244140625,0.744140625,0.384765625,5197,1064.52115605684,
20231211_131838,17,0.529296875,0.529296875,0.79296875,0.75,10658,2183.11843010465,
20231211_131838,8,0.255859375,0.6015625,0.455078125,0.798828125,9059,1855.58921545487,
20231211_132252,17,0.16015625,0.28125,0.396484375,0.5390625,10605,1970.08527831807,
20231211_132252,8,0.47265625,0.1640625,0.65234375,0.32421875,8400,1560.46358678659,
20231211_132252,5,0.306640625,0.66015625,0.478515625,0.767578125,5297,984.020907048638,
20231211_132252,2,0.642578125,0.421875,0.8046875,0.697265625,11130,2067.61425249223,
20231212_122535,14,0.396484375,0.158203125,0.771484375,0.455078125,25824,5930.23987369601,
20231212_122535,12,0.185546875,0.509765625,0.400390625,0.771484375,12607,2895.07954180939,
20231212_122535,8,0.548828125,0.580078125,0.779296875,0.822265625,12181,2797.25262939479,
20231212_122548,8,0.240234375,0.1796875,0.470703125,0.421875,13216,2887.55545603433,
20231212_122548,12,0.623046875,0.279296875,0.841796875,0.556640625,13278,2901.10179670277,
20231212_122548,14,0.197265625,0.5859375,0.59375,0.900390625,29139,6366.56162480208,
20231212_122600,14,0.068359375,0.189453125,0.396484375,0.59765625,31375,6633.97146418884,
20231212_122600,8,0.56640625,0.232421875,0.8125,0.46875,13710,2898.86051869415,
20231212_122600,12,0.42578125,0.623046875,0.712890625,0.8515625,13918,2942.84031358025,
20231212_122648,14,0.1796875,0.294921875,0.515625,0.533203125,25420,5935.0128443134,
20231212_122648,8,0.58984375,0.33203125,0.8203125,0.560546875,12744,2975.44467694453,
20231212_122648,12,0.412109375,0.640625,0.685546875,0.896484375,16321,3810.59577624072,
20231212_122703,12,0.2265625,0.208984375,0.486328125,0.486328125,16572,3750.4509863359,
20231212_122703,14,0.572265625,0.40625,0.90234375,0.69140625,27545,6233.77820532358,
20231212_122703,8,0.271484375,0.576171875,0.509765625,0.810546875,12868,2912.18943351257,
20231212_122712,8,0.259765625,0.181640625,0.50390625,0.4296875,13822,2823.58708279652,
20231212_122712,12,0.587890625,0.265625,0.853515625,0.544921875,16591,3389.24419698141,
20231212_122712,14,0.27734375,0.5078125,0.533203125,0.853515625,27898,5699.06181709285,
20231212_122726,14,0.158203125,0.197265625,0.505859375,0.451171875,27236,5624.42106562661,
20231212_122726,8,0.57421875,0.29296875,0.802734375,0.521484375,13587,2805.80881989531,
20231212_122726,12,0.3359375,0.59375,0.62109375,0.845703125,17076,3526.31128347187,
20231212_122741,14,0.548828125,0.38671875,0.8515625,0.685546875,26259,5784.924801624,
20231212_122741,12,0.154296875,0.265625,0.404296875,0.560546875,15947,3513.16485058448,
20231212_122741,8,0.287109375,0.625,0.505859375,0.859375,13392,2950.29182159825,
20231212_122810,12,0.2578125,0.12890625,0.51171875,0.376953125,14358,3292.90749767643,
20231212_122810,8,0.19921875,0.45703125,0.4296875,0.6796875,11711,2685.83644694865,
20231212_122810,14,0.501953125,0.40625,0.8203125,0.646484375,24057,5517.30573001824,
20231212_124429,17,0.431640625,0.11328125,0.62890625,0.349609375,10037,2068.68632120716,
20231212_124429,14,0.23046875,0.314453125,0.38671875,0.630859375,13428,2767.59190207928,
20231212_124429,12,0.392578125,0.646484375,0.638671875,0.828125,10437,2151.12873711658,
20231212_124429,8,0.69140625,0.373046875,0.83984375,0.556640625,7018,1446.4521871308,
20231212_124507,17,0.13671875,0.333984375,0.322265625,0.576171875,9207,2045.29906356092,
20231212_124507,12,0.6796875,0.279296875,0.826171875,0.515625,9523,2115.49722844473,
20231212_124507,8,0.361328125,0.115234375,0.544921875,0.279296875,6535,1451.72470732819,
20231212_124507,14,0.41796875,0.623046875,0.73046875,0.791015625,12838,2851.91152145054,
20231212_124532,17,0.240234375,0.212890625,0.46484375,0.384765625,8399,2121.44338814349,
20231212_124532,14,0.12109375,0.54296875,0.31640625,0.818359375,11989,3028.21583289109,
20231212_124532,8,0.548828125,0.298828125,0.73828125,0.47265625,6380,1611.4786065431,
20231212_124532,12,0.451171875,0.626953125,0.689453125,0.791015625,8955,2261.87945479521,
20231212_124634,14,0.25390625,0.234375,0.5078125,0.447265625,11867,3051.10717840453,
20231212_124634,12,0.232421875,0.53515625,0.416015625,0.7734375,10051,2584.19804922423,
20231212_124634,8,0.548828125,0.63671875,0.7421875,0.8125,7343,1887.94809227475,
20231212_124634,17,0.619140625,0.306640625,0.783203125,0.5234375,8077,2076.66576893684,
20231212_124650,12,0.2890625,0.240234375,0.51953125,0.443359375,9165,2090.19146789322,
20231212_124650,14,0.607421875,0.208984375,0.859375,0.419921875,11932,2721.23999944375,
20231212_124650,17,0.609375,0.57421875,0.826171875,0.75390625,8549,1949.70505826723,
20231212_124650,8,0.322265625,0.580078125,0.5078125,0.76171875,7052,1608.29571539367,
20231212_124702,17,0.318359375,0.203125,0.54296875,0.373046875,8944,2012.98448208415,
20231212_124702,14,0.248046875,0.498046875,0.4765625,0.75390625,12676,2852.92836481425,
20231212_124702,14,0.564453125,0.654296875,0.712890625,0.767578125,4837,1088.64109345271,
20231212_124702,12,0.564453125,0.58203125,0.80859375,0.767578125,10315,2321.54907565943,
20231212_124702,8,0.658203125,0.248046875,0.845703125,0.443359375,7847,1766.0877941541,
20231212_124808,8,0.404296875,0.15625,0.54296875,0.349609375,8216,1747.64181325322,
20231212_124808,17,0.11328125,0.404296875,0.302734375,0.623046875,9408,2001.1945203367,
20231212_124808,12,0.619140625,0.443359375,0.7890625,0.6796875,11764,2502.34399843122,
20231212_124808,14,0.271484375,0.69921875,0.58203125,0.861328125,13558,2883.94933107196,
20231212_124815,17,0.43359375,0.21875,0.646484375,0.37890625,8186,2112.87607735845,
20231212_124815,14,0.255859375,0.3984375,0.39453125,0.681640625,11698,3019.35308489362,
20231212_124815,12,0.44140625,0.6953125,0.66015625,0.84765625,10387,2680.97285799197,
20231212_124815,8,0.71484375,0.4609375,0.904296875,0.59765625,7031,1814.76077448171,
20231212_124829,14,0.455078125,0.177734375,0.779296875,0.365234375,14076,3094.55852357605,
20231212_124829,12,0.17578125,0.3046875,0.37109375,0.548828125,11845,2604.0811105256,
20231212_124829,17,0.62890625,0.49609375,0.86328125,0.69921875,10152,2231.88108349986,
20231212_124829,8,0.337890625,0.689453125,0.474609375,0.880859375,8092,1778.99741210411,
20231212_124837,8,0.15234375,0.33203125,0.345703125,0.470703125,8323,1713.42512052536,
20231212_124837,12,0.486328125,0.169921875,0.734375,0.3671875,12068,2484.39437156074,
20231212_124837,14,0.669921875,0.455078125,0.861328125,0.779296875,14299,2943.6820615634,
20231212_124837,17,0.333984375,0.626953125,0.537109375,0.86328125,10249,2109.92359248641,
20231212_124910,12,0.400390625,0.177734375,0.654296875,0.337890625,10930,2304.62895231591,
20231212_124910,14,0.5703125,0.498046875,0.890625,0.646484375,13660,2880.25905659975,
20231212_124910,17,0.14453125,0.30859375,0.328125,0.54296875,9334,1968.10673750382,
20231212_124910,8,0.21484375,0.611328125,0.396484375,0.740234375,7867,1658.78462652052,
20231212_124916,8,0.29296875,0.287109375,0.412109375,0.455078125,7382,1738.82832640957,
20231212_124916,17,0.4921875,0.228515625,0.720703125,0.40234375,8900,2096.39286169672,
20231212_124916,12,0.666015625,0.48828125,0.818359375,0.748046875,10800,2543.93740520501,
20231212_124916,14,0.34765625,0.63671875,0.498046875,0.9609375,13115,3089.2350990059,
20231212_124923,14,0.09765625,0.349609375,0.41015625,0.5078125,12346,3235.36593795958,
20231212_124923,8,0.591796875,0.33984375,0.76171875,0.466796875,7186,1883.14754820813,
20231212_124923,17,0.623046875,0.55078125,0.796875,0.77734375,9255,2425.34519324606,
20231212_124923,12,0.26171875,0.677734375,0.5,0.818359375,10429,2733.00108269727,
20231212_124951,14,0.310546875,0.107421875,0.544921875,0.390625,14382,3243.76514737634,
20231212_124951,8,0.638671875,0.462890625,0.826171875,0.66796875,8256,1862.08629236122,
20231212_124951,12,0.154296875,0.41796875,0.349609375,0.677734375,11456,2583.82516536944,
20231212_124951,17,0.421875,0.634765625,0.671875,0.830078125,10276,2317.68395594766,
20231212_124959,17,0.185546875,0.244140625,0.373046875,0.48828125,10254,2245.0093157999,
20231212_124959,12,0.466796875,0.126953125,0.73046875,0.294921875,12196,2670.19052228355,
20231212_124959,14,0.625,0.462890625,0.96484375,0.62109375,14870,3255.63570567042,
20231212_124959,8,0.251953125,0.5703125,0.43359375,0.6953125,8225,1800.78034156955,
20231213_123445,21,0.58984375,0.30859375,0.7421875,0.4921875,9025,1656.85880189194,
20231213_123445,8,0.16015625,0.46484375,0.38671875,0.671875,14409,2645.28293367989,
20231213_123521,5,0.24609375,0.525390625,0.4296875,0.712890625,8623,2137.34926861434,
20231213_123521,21,0.626953125,0.39453125,0.767578125,0.56640625,7834,1941.78292593352,
20231213_123544,10,0.345703125,0.19140625,0.59375,0.439453125,19092,4267.99978663362,
20231213_123544,21,0.484375,0.625,0.66015625,0.771484375,8360,1868.8706377675,
20231213_123622,2,0.25,0.15625,0.556640625,0.39453125,18338,4431.57892934843,
20231213_123622,21,0.48046875,0.560546875,0.6484375,0.69921875,7520,1817.29051961502,
20231213_125508,10,0.2109375,0.302734375,0.45703125,0.544921875,19153,4046.51260323148,
20231213_125508,5,0.619140625,0.47265625,0.822265625,0.671875,9800,2070.47582685054,
20231213_125557,10,0.154296875,0.326171875,0.408203125,0.576171875,20710,4087.56240581329,
20231213_125557,2,0.58984375,0.32421875,0.84375,0.658203125,23042,4547.83259076532,
20231213_125718,10,0.41796875,0.177734375,0.666015625,0.431640625,20154,4053.16146194539,
20231213_125718,8,0.37109375,0.623046875,0.591796875,0.8515625,14623,2940.82465307271,
20231213_130332,5,0.44140625,0.203125,0.6328125,0.3984375,9323,1999.94042193599,
20231213_130332,2,0.34765625,0.61328125,0.66796875,0.91015625,20288,4352.11748152284,
20231213_131617,8,0.400390625,0.162109375,0.64453125,0.412109375,13959,3052.40532244511,
20231213_131617,2,0.330078125,0.60546875,0.65234375,0.8984375,20337,4447.07837542562,
20231213_133613,8,0.4296875,0.248046875,0.662109375,0.478515625,12575,2742.98856515723,
20231213_133613,5,0.375,0.677734375,0.560546875,0.87109375,9236,2014.65148213059,
20231213_174919,3,0.130859375,0.224609375,0.51171875,0.607421875,37804,8530.0662585194,
20231213_174919,5,0.60546875,0.44140625,0.763671875,0.642578125,10317,2327.92015631004,
20231213_174956,3,0.138671875,0.21875,0.509765625,0.59375,35134,7698.58235791037,
20231213_174956,2,0.640625,0.39453125,0.841796875,0.615234375,10144,2222.75913470265,
20231213_175043,21,0.662109375,0.533203125,0.81640625,0.732421875,10083,2422.3342555288,
20231213_175043,3,0.193359375,0.275390625,0.552734375,0.6328125,33438,8033.12633505624,
20231213_175119,3,0.443359375,0.275390625,0.828125,0.650390625,33888,7887.82434098194,
20231213_175119,11,0.099609375,0.529296875,0.556640625,0.927734375,46706,10871.3622423838,
20231213_175233,5,0.34375,0.2578125,0.529296875,0.447265625,8976,2144.74353119132,
20231213_175233,11,0.51171875,0.431640625,0.916015625,0.896484375,47950,11457.2696435633,
20231213_175307,21,0.240234375,0.177734375,0.43359375,0.353515625,10442,2279.5897502486,
20231213_175307,11,0.484375,0.37890625,0.88671875,0.841796875,47617,10395.2523594702,
20231213_175352,2,0.615234375,0.318359375,0.76953125,0.552734375,9154,2262.62826653278,
20231213_175352,11,0.19921875,0.447265625,0.5625,0.861328125,43848,10838.073435758,
20231213_175430,2,0.5,0.287109375,0.697265625,0.501953125,9538,2181.8191785264,
20231213_175430,5,0.251953125,0.62109375,0.466796875,0.81640625,9679,2214.07295334001,
20231213_175506,21,0.201171875,0.3203125,0.384765625,0.509765625,10707,2237.17375033279,
20231213_175506,2,0.48828125,0.556640625,0.7109375,0.751953125,9799,2047.45172125815,
20231213_175622,21,0.30078125,0.498046875,0.46484375,0.6953125,9997,2182.4419395935,
20231213_175622,5,0.5546875,0.3359375,0.759765625,0.5,9133,1993.82237014178,
20231213_180952,21,0.189453125,0.55859375,0.345703125,0.69921875,7134,1598.16397317718,
20231213_180952,3,0.564453125,0.25,0.841796875,0.611328125,25193,5643.75455232026,
20231213_181104,3,0.1640625,0.26171875,0.4921875,0.60546875,29750,6622.70124280339,
20231213_181104,5,0.666015625,0.5,0.83203125,0.650390625,4996,1112.16858517801,
20231213_181139,11,0.173828125,0.236328125,0.40625,0.439453125,12767,3000.60759894483,
20231213_181139,3,0.431640625,0.513671875,0.748046875,0.8515625,29336,6894.79317949757,
20231213_181343,2,0.197265625,0.294921875,0.49609375,0.53125,19155,4429.41987379687,
20231213_181343,21,0.65625,0.509765625,0.798828125,0.66796875,7598,1756.96853046769,
20231213_181426,5,0.4296875,0.302734375,0.568359375,0.396484375,3936,1027.90810018961,
20231213_181426,2,0.3515625,0.607421875,0.576171875,0.857421875,17755,4636.8161379234,
20231213_181459,11,0.162109375,0.345703125,0.369140625,0.576171875,12599,2713.66185289884,
20231213_181459,2,0.62109375,0.40234375,0.81640625,0.73046875,17553,3780.68945979311,
20231213_181547,11,0.486328125,0.283203125,0.71484375,0.482421875,12760,2700.14191387293,
20231213_181547,5,0.21875,0.595703125,0.37890625,0.734375,4674,989.064522370068,
20231213_181628,21,0.578125,0.35546875,0.734375,0.498046875,7103,1563.51153089459,
20231213_181628,11,0.134765625,0.46484375,0.3828125,0.66015625,12357,2720.02139761573,
20231213_181812,21,0.572265625,0.357421875,0.7265625,0.498046875,7043,1517.58687622174,
20231213_181812,5,0.138671875,0.390625,0.29296875,0.541015625,4776,1029.10619350206,
20231213_182918,5,0.294921875,0.22265625,0.439453125,0.341796875,5780,1239.90728722407,
20231213_182918,3,0.49609375,0.498046875,0.75,0.7890625,17945,3849.50454485052,
20231213_183009,3,0.3828125,0.1796875,0.607421875,0.455078125,17092,3608.20722717355,
20231213_183009,1,0.478515625,0.623046875,0.7265625,0.8828125,20508,4329.34202052863,
20231213_183106,3,0.154296875,0.208984375,0.423828125,0.5078125,19077,4028.85264752506,
20231213_183106,21,0.55078125,0.58203125,0.734375,0.75390625,9457,1997.2144198587,
20231213_183146,3,0.12890625,0.2890625,0.427734375,0.611328125,20516,4756.568827466,
20231213_183146,11,0.5,0.48828125,0.8046875,0.767578125,22733,5270.57316995441,
20231213_183237,5,0.275390625,0.29296875,0.419921875,0.44140625,5593,1198.82389311594,
20231213_183237,11,0.52734375,0.55078125,0.833984375,0.837890625,23439,5024.00022005087,
20231213_183305,1,0.279296875,0.16796875,0.53515625,0.419921875,20466,4174.41266115033,
20231213_183305,11,0.51171875,0.5078125,0.810546875,0.78515625,22200,4528.09347588866,
20231213_183404,21,0.189453125,0.52734375,0.341796875,0.681640625,7415,1728.95902940547,
20231213_183404,11,0.533203125,0.255859375,0.78515625,0.564453125,20395,4755.51172012468,
20231213_183449,21,0.15234375,0.5,0.298828125,0.65234375,6755,1740.13899338905,
20231213_183449,5,0.55078125,0.333984375,0.69140625,0.4765625,4832,1244.75967669221,
20231213_183535,1,0.55859375,0.326171875,0.80859375,0.583984375,20717,4451.33928601657,
20231213_183535,21,0.189453125,0.48828125,0.345703125,0.65234375,7725,1659.82507044833,
20231213_183631,1,0.216796875,0.234375,0.4609375,0.49609375,19937,4332.84266563681,
20231213_183631,5,0.64453125,0.451171875,0.806640625,0.580078125,5240,1138.79197311215,
20231214_124216,5,0.234375,0.4921875,0.435546875,0.666015625,9246,2134.33521699583,
20231214_124216,17,0.623046875,0.404296875,0.794921875,0.6875,12905,2978.97425647104,
20231214_124304,17,0.44921875,0.205078125,0.705078125,0.41015625,13116,2975.92600099049,
20231214_124304,8,0.24609375,0.537109375,0.46484375,0.7578125,13086,2969.11921690771,
20231214_124431,17,0.201171875,0.259765625,0.40625,0.52734375,13621,2495.44032689385,
20231214_124431,21,0.609375,0.525390625,0.806640625,0.6875,10329,1892.32825317426,
20231214_124545,12,0.41796875,0.16796875,0.77734375,0.439453125,23532,5223.17096856291,
20231214_124545,17,0.330078125,0.5703125,0.599609375,0.767578125,13417,2978.04202299883,
20231214_124942,21,0.236328125,0.375,0.4140625,0.53125,8973,2041.14281869398,
20231214_124942,12,0.470703125,0.4296875,0.8203125,0.7890625,22317,5076.58356010181,
20231214_125054,8,0.185546875,0.451171875,0.361328125,0.642578125,11736,2574.78702630064,
20231214_125054,12,0.552734375,0.271484375,0.77734375,0.662109375,21475,4711.4478007674,
20231214_125120,12,0.529296875,0.279296875,0.77734375,0.65625,21411,4486.07901014833,
20231214_125120,5,0.224609375,0.591796875,0.43359375,0.77734375,9557,2002.40330204043,
20231214_125200,5,0.201171875,0.287109375,0.376953125,0.484375,9323,2140.93968178702,
20231214_125200,21,0.58203125,0.537109375,0.759765625,0.685546875,8726,2003.8442200229,
20231214_125220,5,0.28125,0.23828125,0.46484375,0.447265625,9551,2063.02050139125,
20231214_125220,8,0.58203125,0.583984375,0.79296875,0.755859375,10272,2218.75684119893,
20231214_125257,21,0.212890625,0.279296875,0.369140625,0.462890625,9542,2057.7278757082,
20231214_125257,8,0.4609375,0.578125,0.705078125,0.826171875,13269,2861.4536976286,
20231214_125811,21,0.2890625,0.541015625,0.447265625,0.701171875,8026,1518.61633135184,
20231214_125811,5,0.55859375,0.24609375,0.7265625,0.376953125,4967,939.816511067108,
20231214_125902,21,0.388671875,0.21484375,0.546875,0.373046875,7919,1700.82039070324,
20231214_125902,17,0.478515625,0.607421875,0.7421875,0.84375,15417,3311.21959382142,
20231214_125927,21,0.37890625,0.193359375,0.548828125,0.365234375,9284,1728.31216939403,
20231214_125927,12,0.359375,0.638671875,0.650390625,0.830078125,13487,2510.74388502987,
20231214_125948,21,0.634765625,0.376953125,0.794921875,0.537109375,8112,1624.63120837441,
20231214_125948,8,0.20703125,0.412109375,0.33984375,0.583984375,8776,1757.6138418015,
20231214_130019,8,0.380859375,0.267578125,0.556640625,0.404296875,8136,1718.23374431325,
20231214_130019,5,0.416015625,0.75,0.564453125,0.83203125,4317,911.7029343904,
20231214_130117,8,0.380859375,0.17578125,0.5625,0.287109375,7052,1500.64626269999,
20231214_130117,12,0.3671875,0.55859375,0.623046875,0.7421875,11618,2472.27854226439,
20231214_130147,17,0.537109375,0.19140625,0.830078125,0.427734375,14821,3029.99655659853,
20231214_130147,8,0.44140625,0.634765625,0.607421875,0.7734375,8371,1711.36233555673,
20231214_130223,5,0.517578125,0.185546875,0.669921875,0.32421875,5301,996.973244413331,
20231214_130223,17,0.232421875,0.546875,0.54296875,0.798828125,16548,3112.22660791394,
20231214_130246,17,0.400390625,0.197265625,0.7109375,0.451171875,16223,3287.50524337505,
20231214_130246,12,0.283203125,0.64453125,0.578125,0.845703125,14432,2924.56855528501,
20231214_130311,12,0.259765625,0.591796875,0.5546875,0.80859375,12817,2687.56675511027,
20231214_130311,5,0.462890625,0.146484375,0.541015625,0.31640625,4357,913.609140361664,
20231214_130700,21,0.53125,0.24609375,0.68359375,0.412109375,8218,1964.50960116927,
20231214_130700,5,0.46875,0.685546875,0.625,0.783203125,5314,1270.30956687923,
20231214_130717,21,0.529296875,0.19140625,0.693359375,0.37109375,9505,1895.03629407837,
20231214_130717,8,0.435546875,0.57421875,0.6328125,0.705078125,8464,1687.48944693102,
20231214_130744,21,0.544921875,0.244140625,0.705078125,0.423828125,9506,1923.40418456142,
20231214_130744,12,0.267578125,0.6328125,0.44140625,0.796875,6541,1323.47851580225,
20231214_130815,17,0.2265625,0.1484375,0.42578125,0.37890625,9777,1978.2371883502,
20231214_130815,21,0.40234375,0.607421875,0.55078125,0.775390625,8288,1676.95917122291,
20231214_130843,17,0.265625,0.197265625,0.458984375,0.412109375,8739,1766.19334440536,
20231214_130843,5,0.455078125,0.62890625,0.578125,0.796875,5429,1097.2266468448,
20231214_130906,17,0.265625,0.158203125,0.462890625,0.3828125,9499,1851.4302775991,
20231214_130906,8,0.51171875,0.568359375,0.69140625,0.69921875,8280,1613.8375301106,
20231214_130906,5,0.140625,0,0.3359375,0.0390625,2482,483.76144320465,
20231214_130934,17,0.541015625,0.265625,0.767578125,0.4765625,9576,1892.84349269587,
20231214_130934,12,0.306640625,0.572265625,0.455078125,0.75,6179,1221.37426288302,
20231214_131024,12,0.2421875,0.275390625,0.4296875,0.4375,6887,1395.08169183179,
20231214_131024,5,0.59375,0.5703125,0.69140625,0.75390625,5055,1023.97821289527,
20231214_131042,8,0.30078125,0.58203125,0.490234375,0.73046875,7269,1575.23430727411,
20231214_131042,12,0.572265625,0.24609375,0.728515625,0.41796875,6448,1397.31886274638,
20231214_131103,8,0.232421875,0.48046875,0.3671875,0.66015625,6816,1403.18462351326,
20231214_131103,5,0.61328125,0.369140625,0.751953125,0.525390625,5436,1119.0891451611,
20231215_123628,2,0.29296875,0.546875,0.55078125,0.82421875,16578,4385.52246581702,
20231215_123628,9,0.4453125,0.259765625,0.716796875,0.365234375,8279,2190.11584597051,
20231215_123653,12,0.46875,0.162109375,0.712890625,0.40625,14263,3760.00128454198,
20231215_123653,2,0.365234375,0.548828125,0.6171875,0.82421875,16020,4223.18029715786,
20231215_123716,5,0.412109375,0.20703125,0.576171875,0.3828125,7810,1976.43313991736,
20231215_123716,12,0.55078125,0.533203125,0.78515625,0.755859375,14608,3696.7650842398,
20231215_123738,12,0.2265625,0.216796875,0.447265625,0.427734375,13224,3817.83969082712,
20231215_123738,17,0.392578125,0.5625,0.634765625,0.689453125,8444,2437.82806634484,
20231215_123829,12,0.205078125,0.2734375,0.509765625,0.470703125,11901,2949.85430195746,
20231215_123829,9,0.400390625,0.6640625,0.66015625,0.8046875,8216,2036.46777118583,
20231215_123858,9,0.349609375,0.197265625,0.599609375,0.33984375,7708,2030.96871135685,
20231215_123858,5,0.5234375,0.517578125,0.703125,0.693359375,7457,1964.83311891386,
20231215_123927,9,0.2265625,0.46875,0.423828125,0.72265625,8917,2163.75471021854,
20231215_123927,17,0.53515625,0.23046875,0.73828125,0.46484375,10728,2603.20293049507,
20231215_124001,17,0.49609375,0.25390625,0.708984375,0.4609375,9731,2558.92602325008,
20231215_124001,5,0.314453125,0.53125,0.494140625,0.716796875,7875,2070.86038773963,
20231215_124704,2,0.572265625,0.59765625,0.80078125,0.806640625,10568,2127.74340029205,
20231215_124704,17,0.2578125,0.265625,0.57421875,0.458984375,9322,1876.87584950062,
20231215_124742,5,0.30078125,0.3046875,0.494140625,0.513671875,9412,1954.28441118272,
20231215_124742,2,0.54296875,0.591796875,0.76171875,0.791015625,9718,2017.82149467421,
20231215_124808,9,0.5078125,0.287109375,0.638671875,0.451171875,5775,1280.21540295921,
20231215_124808,2,0.37890625,0.7109375,0.642578125,0.826171875,9569,2121.27812829725,
20231215_124847,2,0.37890625,0.27734375,0.58203125,0.505859375,9624,1912.29873539934,
20231215_124847,12,0.494140625,0.634765625,0.7578125,0.80859375,11072,2200.01783025161,
20231215_124918,17,0.212890625,0.30078125,0.3359375,0.625,9275,1950.24473056858,
20231215_124918,12,0.658203125,0.353515625,0.83203125,0.603515625,10725,2255.13474235558,
20231215_125029,9,0.443359375,0.2890625,0.607421875,0.396484375,5202,1185.87096706381,
20231215_125029,17,0.4921875,0.578125,0.611328125,0.896484375,8049,1834.88570047994,
20231215_125116,5,0.333984375,0.474609375,0.494140625,0.62890625,7267,1940.77575176291,
20231215_125116,9,0.701171875,0.36328125,0.8203125,0.517578125,4148,1107.79383766513,
20231215_125131,5,0.31640625,0.513671875,0.490234375,0.681640625,8345,1982.3730771011,
20231215_125131,17,0.623046875,0.396484375,0.8046875,0.681640625,7646,1816.32409197304,
20231215_130125,5,0.29296875,0.599609375,0.421875,0.75390625,4265,921.992207173338,
20231215_130125,2,0.6640625,0.263671875,0.830078125,0.521484375,9469,2046.97402338203,
20231215_130159,2,0.505859375,0.228515625,0.76171875,0.38671875,9564,2091.3535714496,
20231215_130159,9,0.314453125,0.5859375,0.609375,0.796875,10772,2355.50613463563,
20231215_130224,2,0.455078125,0.111328125,0.580078125,0.365234375,8344,2040.56789413289,
20231215_130224,17,0.431640625,0.509765625,0.681640625,0.69921875,8691,2125.42851964392,
20231215_130311,2,0.349609375,0.3125,0.45703125,0.55078125,7565,2070.35004315709,
20231215_130311,12,0.498046875,0.625,0.64453125,0.767578125,5435,1487.42266815053,
20231215_130344,5,0.412109375,0.298828125,0.568359375,0.427734375,4729,1169.97390043878,
20231215_130344,12,0.37890625,0.708984375,0.529296875,0.837890625,5800,1434.94367150453,
20231215_130444,17,0.671875,0.373046875,0.78515625,0.619140625,7177,1973.31878314011,
20231215_130444,12,0.30078125,0.466796875,0.42578125,0.615234375,5282,1452.28783789133,
20231215_130502,5,0.453125,0.240234375,0.59765625,0.388671875,4646,1155.36153170478,
20231215_130502,17,0.53125,0.548828125,0.78515625,0.71484375,7642,1900.40310488333,
20231215_130531,9,0.455078125,0.287109375,0.6640625,0.478515625,9252,2211.68688610588,
20231215_130531,17,0.3203125,0.548828125,0.455078125,0.796875,7630,1823.94843720146,
20231215_130558,9,0.58203125,0.408203125,0.748046875,0.548828125,7649,2290.51163735765,
